"pid","filename.x","type.x","year","month","commits.x","mdegree.x","mdegree2.x","mbetween.x","mbetween2.x","mclose.x","mclose2.x","mweight.x","diameter.x","networksize.x","networksize2.x","age.x","density.x","connect.x","filename.y","type.y","commits.y","mdegree.y","mdegree2.y","mbetween.y","mbetween2.y","mclose.y","mclose2.y","mweight.y","diameter.y","networksize.y","networksize2.y","age.y","density.y","connect.y"
10909,"OssMMNet2005_3_10909.net","MM",2005,3,1320,0.317,0.101,0.0793651,0.00629881909801,0.0159987,0.00025595840169,2,2,63,3969,27,0.00512033,0.00768049,"OssPPNet2005_3_10909.net","PP",1320,2.731,7.457,10.8846,118.47451716,0.0263047,0.00069193724209,1.12676,7,52,2704,3,0.0535445,0.233032
10925,"OssMMNet2003_7_10925.net","MM",2003,7,531,1,1,0,0,0.208333,0.043402638889,2,1,6,36,1,0.2,0.2,"OssPPNet2003_7_10925.net","PP",531,4,16,0,0,1,1,1.2,1,5,25,7,1,1
10925,"OssMMNet2003_8_10925.net","MM",2003,8,539,2.4,5.76,0,0,0.44,0.1936,2,1,5,25,2,0.6,0.6,"OssPPNet2003_8_10925.net","PP",539,4,16,0,0,1,1,1.3,1,5,25,8,1,1
10925,"OssMMNet2003_9_10925.net","MM",2003,9,1146,2.333,5.444,0.5,0.25,0.402486,0.161994980196,2.14286,2,6,36,3,0.466667,0.666667,"OssPPNet2003_9_10925.net","PP",1146,4,16,0,0,1,1,1.6,1,5,25,9,1,1
10925,"OssMMNet2003_10_10925.net","MM",2003,10,1245,2.667,7.111,0.333333,0.111110888889,0.415404,0.172560483216,2.375,2,6,36,4,0.533333,0.666667,"OssPPNet2003_10_10925.net","PP",1245,6,36,0,0,1,1,1.52381,1,7,49,10,1,1
10925,"OssMMNet2003_11_10925.net","MM",2003,11,2255,4,16,0,0,1,1,2.7,1,5,25,5,1,1,"OssPPNet2003_11_10925.net","PP",2255,6,36,0,0,1,1,2.04762,1,7,49,11,1,1
10925,"OssMMNet2003_12_10925.net","MM",2003,12,408,2.5,6.25,0,0,0.203125,0.041259765625,2.6,1,8,64,6,0.357143,0.357143,"OssPPNet2003_12_10925.net","PP",408,6,36,0,0,1,1,1.71429,1,7,49,12,1,1
10925,"OssMMNet2004_1_10925.net","MM",2004,1,1636,2.667,7.111,0.333333,0.111110888889,0.198797,0.039520247209,2.66667,2,9,81,7,0.333333,0.416667,"OssPPNet2004_1_10925.net","PP",1636,6,36,0.5,0.25,0.892045,0.795744282025,1.79167,2,8,64,1,0.857143,1
10925,"OssMMNet2004_2_10925.net","MM",2004,2,1641,2,4,0,0,0.133333,0.017777688889,2.6,1,10,100,8,0.222222,0.222222,"OssPPNet2004_2_10925.net","PP",1641,5.75,33.062,0.625,0.390625,0.869792,0.756538123264,1.73913,2,8,64,2,0.821429,1
10925,"OssMMNet2004_3_10925.net","MM",2004,3,645,2.444,5.975,0.444444,0.197530469136,0.197168,0.038875220224,2.72727,2,9,81,9,0.305556,0.416667,"OssPPNet2004_3_10925.net","PP",645,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.66667,2,9,81,3,0.833333,1
10925,"OssMMNet2004_4_10925.net","MM",2004,4,422,2.222,4.938,0.555556,0.308642469136,0.195674,0.038288314276,2.7,2,9,81,10,0.277778,0.416667,"OssPPNet2004_4_10925.net","PP",422,7.8,60.84,0.6,0.36,0.9,0.81,1.51282,2,10,100,4,0.866667,1
10925,"OssMMNet2004_5_10925.net","MM",2004,5,351,1.556,2.42,0.888889,0.790123654321,0.191093,0.036516534649,2.57143,2,9,81,11,0.194444,0.416667,"OssPPNet2004_5_10925.net","PP",351,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.36667,2,9,81,5,0.833333,1
10925,"OssMMNet2004_6_10925.net","MM",2004,6,594,1.556,2.42,0.888889,0.790123654321,0.191093,0.036516534649,2.71429,2,9,81,12,0.194444,0.416667,"OssPPNet2004_6_10925.net","PP",594,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.46667,2,9,81,6,0.833333,1
10925,"OssMMNet2004_7_10925.net","MM",2004,7,712,2.222,4.938,1.22222,1.4938217284,0.254637,0.064840001769,2.2,2,9,81,13,0.277778,0.583333,"OssPPNet2004_7_10925.net","PP",712,7.6,57.76,0.7,0.49,0.88625,0.7854390625,1.26316,2,10,100,7,0.844444,1
10925,"OssMMNet2004_8_10925.net","MM",2004,8,708,1.333,1.778,1,1,0.189683,0.035979640489,2.66667,2,9,81,14,0.166667,0.416667,"OssPPNet2004_8_10925.net","PP",708,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.46667,2,9,81,8,0.833333,1
10925,"OssMMNet2004_9_10925.net","MM",2004,9,779,2.444,5.975,1.11111,1.2345654321,0.256998,0.066047972004,2.36364,2,9,81,15,0.305556,0.583333,"OssPPNet2004_9_10925.net","PP",779,5.75,33.062,0.625,0.390625,0.869792,0.756538123264,1.6087,2,8,64,9,0.821429,1
10925,"OssMMNet2004_10_10925.net","MM",2004,10,533,0.857,0.735,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,16,0.142857,0.285714,"OssPPNet2004_10_10925.net","PP",533,4.25,18.062,1.375,1.890625,0.745726,0.556107267076,1.17647,2,8,64,10,0.607143,1
10925,"OssMMNet2004_11_10925.net","MM",2004,11,1302,0.857,0.735,0.428571,0.183673102041,0.19584,0.0383533056,2,2,7,49,17,0.142857,0.285714,"OssPPNet2004_11_10925.net","PP",1302,4.25,18.062,1.375,1.890625,0.745726,0.556107267076,1.17647,2,8,64,11,0.607143,1
10925,"OssMMNet2004_12_10925.net","MM",2004,12,621,1.143,1.306,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,18,0.190476,0.47619,"OssPPNet2004_12_10925.net","PP",621,4.5,20.25,1.25,1.5625,0.763488,0.582913926144,1.22222,2,8,64,12,0.642857,1
10925,"OssMMNet2005_1_10925.net","MM",2005,1,447,1.143,1.306,0.857143,0.734694122449,0.251701,0.063353393401,2,2,7,49,19,0.190476,0.47619,"OssPPNet2005_1_10925.net","PP",447,4.25,18.062,0.5,0.25,0.422569,0.178564559761,1.23529,2,8,64,1,0.607143,0.75
10925,"OssMMNet2005_2_10925.net","MM",2005,2,63,1,1,0.5,0.25,0.25817,0.0666517489,2,2,6,36,20,0.2,0.4,"OssPPNet2005_2_10925.net","PP",63,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,1.25,2,7,49,2,0.571429,0.714286
10925,"OssMMNet2005_3_10925.net","MM",2005,3,0,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,21,0.3,0.6,"OssPPNet2005_3_10925.net","PP",0,4,16,0.5,0.25,0.854167,0.729601263889,1.25,2,6,36,3,0.8,1
10925,"OssMMNet2005_4_10925.net","MM",2005,4,57,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,22,0.3,0.6,"OssPPNet2005_4_10925.net","PP",57,4,16,0.5,0.25,0.854167,0.729601263889,1.25,2,6,36,4,0.8,1
10925,"OssMMNet2005_5_10925.net","MM",2005,5,321,1.2,1.44,0.6,0.36,0.38,0.1444,2,2,5,25,23,0.3,0.6,"OssPPNet2005_5_10925.net","PP",321,4,16,0.5,0.25,0.854167,0.729601263889,1.25,2,6,36,5,0.8,1
10925,"OssMMNet2005_6_10925.net","MM",2005,6,385,1,1,0.5,0.25,0.25817,0.0666517489,2,2,6,36,24,0.2,0.4,"OssPPNet2005_6_10925.net","PP",385,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,1.25,2,7,49,6,0.571429,0.714286
10925,"OssMMNet2005_7_10925.net","MM",2005,7,654,1.5,2.25,0.75,0.5625,0.7,0.49,2,2,4,16,25,0.5,1,"OssPPNet2005_7_10925.net","PP",654,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.375,2,5,25,7,0.8,1
10994,"OssMMNet2002_2_10994.net","MM",2002,2,702,0.4,0.16,0,0,0.0687179,0.00472214978041,2,1,15,225,2,0.0285714,0.0285714,"OssPPNet2002_2_10994.net","PP",702,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,2,0.666667,1
10994,"OssMMNet2002_6_10994.net","MM",2002,6,387,0.25,0.062,0.0625,0.00390625,0.0641318,0.00411288777124,2,2,16,256,6,0.0166667,0.025,"OssPPNet2002_6_10994.net","PP",387,2,4,0,0,1,1,1.66667,1,3,9,6,1,1
10994,"OssMMNet2002_7_10994.net","MM",2002,7,458,0.5,0.25,0.125,0.015625,0.0660079,0.00435704286241,2,2,16,256,7,0.0333333,0.05,"OssPPNet2002_7_10994.net","PP",458,2,4,0,0,1,1,2,1,3,9,7,1,1
10994,"OssMMNet2002_8_10994.net","MM",2002,8,807,2.625,6.891,0,0,0.0789063,0.00622620417969,2,1,16,256,8,0.175,0.175,"OssPPNet2002_8_10994.net","PP",807,2,4,0,0,1,1,3,1,3,9,8,1,1
10994,"OssMMNet2003_1_10994.net","MM",2003,1,519,8.667,75.111,0,0,0.0992064,0.00984190980096,2.01099,1,21,441,9,0.433333,0.433333,"OssPPNet2003_1_10994.net","PP",519,3,9,0,0,1,1,3.5,1,4,16,1,1,1
10994,"OssMMNet2003_2_10994.net","MM",2003,2,520,0.286,0.082,0,0,0.0483351,0.00233628189201,2,1,21,441,10,0.0142857,0.0142857,"OssPPNet2003_2_10994.net","PP",520,2,4,0,0,1,1,1.66667,1,3,9,2,1,1
10994,"OssMMNet2003_3_10994.net","MM",2003,3,457,0.381,0.145,0.0952381,0.00907029569161,0.0491015,0.00241095730225,2,2,21,441,11,0.0190476,0.0285714,"OssPPNet2003_3_10994.net","PP",457,3.2,10.24,0.4,0.16,0.853333,0.728177208889,1.375,2,5,25,3,0.8,1
10994,"OssMMNet2003_4_10994.net","MM",2003,4,573,2.381,5.669,1.04762,1.0975076644,0.0639169,0.00408537010561,2,3,21,441,12,0.119048,0.214286,"OssPPNet2003_4_10994.net","PP",573,3.333,11.111,0.833333,0.694443888889,0.766865,0.588081928225,1.9,2,6,36,4,0.666667,1
10994,"OssMMNet2003_5_10994.net","MM",2003,5,947,11.619,135.002,0.666667,0.444444888889,0.168485,0.028387195225,2.35246,2,21,441,13,0.580952,0.647619,"OssPPNet2003_5_10994.net","PP",947,5.778,33.383,1.11111,1.2345654321,0.799102,0.638564006404,2.76923,2,9,81,5,0.722222,1
10994,"OssMMNet2003_6_10994.net","MM",2003,6,2080,9.524,90.703,0.952381,0.907029569161,0.135805,0.018442998025,2.37,2,21,441,14,0.47619,0.571429,"OssPPNet2003_6_10994.net","PP",2080,5.5,30.25,0.75,0.5625,0.841667,0.708403338889,2.95455,2,8,64,6,0.785714,1
10994,"OssMMNet2003_7_10994.net","MM",2003,7,2628,4.095,16.771,0.571429,0.326531102041,0.0698324,0.00487656408976,2.34884,2,21,441,15,0.204762,0.261905,"OssPPNet2003_7_10994.net","PP",2628,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,2.81818,2,6,36,7,0.733333,1
10994,"OssMMNet2003_8_10994.net","MM",2003,8,3713,6.286,39.51,0,0,0.077551,0.006014157601,2.24242,1,21,441,16,0.314286,0.314286,"OssPPNet2003_8_10994.net","PP",3713,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,3.09091,2,6,36,8,0.733333,1
10994,"OssMMNet2003_9_10994.net","MM",2003,9,2329,14.571,212.327,0,0,0.221088,0.048879903744,2.10458,1,21,441,17,0.728571,0.728571,"OssPPNet2003_9_10994.net","PP",2329,3.667,13.444,0.666667,0.444444888889,0.809524,0.655329106576,3.63636,2,6,36,9,0.733333,1
10994,"OssMMNet2003_10_10994.net","MM",2003,10,3815,18.095,327.438,0,0,0.478458,0.228922057764,2.11579,1,21,441,18,0.904762,0.904762,"OssPPNet2003_10_10994.net","PP",3815,4.286,18.367,0.857143,0.734694122449,0.797619,0.636196069161,3.6,2,7,49,10,0.714286,1
10994,"OssMMNet2003_11_10994.net","MM",2003,11,920,12.952,167.764,0,0,0.170975,0.029232450625,2.375,1,21,441,19,0.647619,0.647619,"OssPPNet2003_11_10994.net","PP",920,5.429,29.469,0.285714,0.081632489796,0.923469,0.852794993961,4,2,7,49,11,0.904762,1
10994,"OssMMNet2003_12_10994.net","MM",2003,12,3915,12.364,152.86,0,0,0.139118,0.019353817924,2.30882,1,22,484,20,0.588745,0.588745,"OssPPNet2003_12_10994.net","PP",3915,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,4,2,7,49,12,0.809524,1
10994,"OssMMNet2004_1_10994.net","MM",2004,1,3832,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,21,0.588745,0.588745,"OssPPNet2004_1_10994.net","PP",3832,4.667,21.778,0.777778,0.604938617284,0.415909,0.172980296281,3.33333,2,9,81,1,0.583333,0.777778
10994,"OssMMNet2004_2_10994.net","MM",2004,2,1056,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,22,0.588745,0.588745,"OssPPNet2004_2_10994.net","PP",1056,3.778,14.272,0.555556,0.308642469136,0.273085,0.074575417225,3.88235,2,9,81,2,0.472222,0.611111
10994,"OssMMNet2004_3_10994.net","MM",2004,3,4158,12.364,152.86,0,0,0.139118,0.019353817924,2.26471,1,22,484,23,0.588745,0.588745,"OssPPNet2004_3_10994.net","PP",4158,4,16,0.625,0.390625,0.415278,0.172455817284,4.0625,2,8,64,3,0.571429,0.75
10994,"OssMMNet2004_4_10994.net","MM",2004,4,5416,12.364,152.86,0,0,0.139118,0.019353817924,2.41912,1,22,484,24,0.588745,0.588745,"OssPPNet2004_4_10994.net","PP",5416,4,16,0.625,0.390625,0.415278,0.172455817284,4.5,2,8,64,4,0.571429,0.75
10994,"OssMMNet2004_5_10994.net","MM",2004,5,4453,12.364,152.86,0,0,0.139118,0.019353817924,2.35294,1,22,484,25,0.588745,0.588745,"OssPPNet2004_5_10994.net","PP",4453,5.111,26.123,0.555556,0.308642469136,0.427223,0.182519491729,3.91304,2,9,81,5,0.638889,0.777778
10994,"OssMMNet2004_6_10994.net","MM",2004,6,1288,12.952,167.764,0,0,0.170975,0.029232450625,2.36029,1,21,441,26,0.647619,0.647619,"OssPPNet2004_6_10994.net","PP",1288,4.571,20.898,0.714286,0.510204489796,0.830612,0.689916294544,4.5,2,7,49,6,0.761905,1
10994,"OssMMNet2004_7_10994.net","MM",2004,7,3360,12.952,167.764,0,0,0.170975,0.029232450625,2.23529,1,21,441,27,0.647619,0.647619,"OssPPNet2004_7_10994.net","PP",3360,5.143,26.449,0.428571,0.183673102041,0.892857,0.797193622449,3.72222,2,7,49,7,0.857143,1
10994,"OssMMNet2004_8_10994.net","MM",2004,8,3056,12.952,167.764,0,0,0.170975,0.029232450625,2.19853,1,21,441,28,0.647619,0.647619,"OssPPNet2004_8_10994.net","PP",3056,4.571,20.898,0.714286,0.510204489796,0.830612,0.689916294544,3.75,2,7,49,8,0.761905,1
10994,"OssMMNet2004_9_10994.net","MM",2004,9,1646,12.952,167.764,0,0,0.170975,0.029232450625,2.24265,1,21,441,29,0.647619,0.647619,"OssPPNet2004_9_10994.net","PP",1646,4.857,23.592,0.571429,0.326531102041,0.860544,0.740535975936,3.70588,2,7,49,9,0.809524,1
10994,"OssMMNet2004_10_10994.net","MM",2004,10,3106,12.952,167.764,0,0,0.170975,0.029232450625,2.11029,1,21,441,30,0.647619,0.647619,"OssPPNet2004_10_10994.net","PP",3106,4.571,20.898,0.714286,0.510204489796,0.830612,0.689916294544,3.125,2,7,49,10,0.761905,1
10994,"OssMMNet2004_11_10994.net","MM",2004,11,2858,6.286,39.51,0,0,0.077551,0.006014157601,2.22727,1,21,441,31,0.314286,0.314286,"OssPPNet2004_11_10994.net","PP",2858,4.571,20.898,0.714286,0.510204489796,0.830612,0.689916294544,2.8125,2,7,49,11,0.761905,1
10994,"OssMMNet2004_12_10994.net","MM",2004,12,1954,4.286,18.367,0,0,0.0646259,0.00417650695081,2.46667,1,21,441,32,0.214286,0.214286,"OssPPNet2004_12_10994.net","PP",1954,5.25,27.562,0.875,0.765625,0.823611,0.678335079321,2.7619,2,8,64,12,0.75,1
10994,"OssMMNet2005_1_10994.net","MM",2005,1,3609,4.286,18.367,0,0,0.0646259,0.00417650695081,2.33333,1,21,441,33,0.214286,0.214286,"OssPPNet2005_1_10994.net","PP",3609,4.571,20.898,0.714286,0.510204489796,0.830612,0.689916294544,2.6875,2,7,49,1,0.761905,1
10994,"OssMMNet2005_2_10994.net","MM",2005,2,5416,5.727,32.802,0.681818,0.464875785124,0.0770487,0.00593650217169,2.39683,2,22,484,34,0.272727,0.337662,"OssPPNet2005_2_10994.net","PP",5416,5.5,30.25,0.75,0.5625,0.845486,0.714846576196,2.95455,2,8,64,2,0.785714,1
10994,"OssMMNet2005_3_10994.net","MM",2005,3,2170,4.286,18.367,0,0,0.0646259,0.00417650695081,2.2,1,21,441,35,0.214286,0.214286,"OssPPNet2005_3_10994.net","PP",2170,4,16,0.5,0.25,0.854167,0.729601263889,2.66667,2,6,36,3,0.8,1
10994,"OssMMNet2005_4_10994.net","MM",2005,4,3697,4.5,20.25,0,0,0.0704545,0.00496383657025,2.02222,1,20,400,36,0.236842,0.236842,"OssPPNet2005_4_10994.net","PP",3697,3.333,11.111,0.833333,0.694443888889,0.779762,0.608028776644,2.1,2,6,36,4,0.666667,1
10994,"OssMMNet2005_5_10994.net","MM",2005,5,4973,2.8,7.84,0,0,0.0607692,0.00369289566864,2.03571,1,20,400,37,0.147368,0.147368,"OssPPNet2005_5_10994.net","PP",4973,3.2,10.24,0.4,0.16,0.853333,0.728177208889,2.125,2,5,25,5,0.8,1
10994,"OssMMNet2005_6_10994.net","MM",2005,6,525,2.8,7.84,0,0,0.0607692,0.00369289566864,2,1,20,400,38,0.147368,0.147368,"OssPPNet2005_6_10994.net","PP",525,2.5,6.25,0.25,0.0625,0.875,0.765625,2.4,2,4,16,6,0.833333,1
10994,"OssMMNet2005_8_10994.net","MM",2005,8,1988,0.6,0.36,0,0,0.0517647,0.00267958416609,2,1,20,400,40,0.0315789,0.0315789,"OssPPNet2005_8_10994.net","PP",1988,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2.5,2,3,9,8,0.666667,1
11781,"OssMMNet2001_8_11781.net","MM",2001,8,819,1,1,0.25,0.0625,0.401786,0.161431989796,2,2,4,16,1,0.333333,0.5,"OssPPNet2001_8_11781.net","PP",819,5.778,33.383,1.11111,1.2345654321,0.803419,0.645482089561,1.07692,2,9,81,8,0.722222,1
11781,"OssMMNet2001_11_11781.net","MM",2001,11,814,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,2,0.666667,1,"OssPPNet2001_11_11781.net","PP",814,6.667,44.444,0.666667,0.444444888889,0.878307,0.771423186249,1.06667,2,9,81,11,0.833333,1
11781,"OssMMNet2002_11_11781.net","MM",2002,11,297,1.333,1.778,0.333333,0.111110888889,0.777778,0.604938617284,2,2,3,9,3,0.666667,1,"OssPPNet2002_11_11781.net","PP",297,7,49,0,0,1,1,1.07143,1,8,64,11,1,1
11996,"OssMMNet2001_5_11996.net","MM",2001,5,95,0.6,0.36,0,0,0.1075,0.01155625,2,1,10,100,1,0.0666667,0.0666667,"OssPPNet2001_5_11996.net","PP",95,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,5,0.5,0.5
11996,"OssMMNet2001_6_11996.net","MM",2001,6,376,0.545,0.298,0,0,0.0964187,0.00929656570969,2,1,11,121,2,0.0545455,0.0545455,"OssPPNet2001_6_11996.net","PP",376,1.5,2.25,0,0,0.4375,0.19140625,1.66667,1,4,16,6,0.5,0.5
11996,"OssMMNet2001_7_11996.net","MM",2001,7,260,6.2,38.44,0.5,0.25,0.435973,0.190072456729,2.09677,2,10,100,3,0.688889,0.8,"OssPPNet2001_7_11996.net","PP",260,3,9,0.166667,0.027777888889,0.429293,0.184292479849,2.33333,2,6,36,7,0.6,0.666667
11996,"OssMMNet2001_8_11996.net","MM",2001,8,6686,1.091,1.19,0,0,0.103306,0.010672129636,2,1,11,121,4,0.109091,0.109091,"OssPPNet2001_8_11996.net","PP",6686,2,4,0.2,0.04,0.417778,0.174538457284,1.6,2,5,25,8,0.5,0.6
11996,"OssMMNet2001_9_11996.net","MM",2001,9,225,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,5,0.0769231,0.0769231,"OssPPNet2001_9_11996.net","PP",225,2.667,7.111,0.333333,0.111110888889,0.415404,0.172560483216,1.375,2,6,36,9,0.533333,0.666667
11996,"OssMMNet2001_10_11996.net","MM",2001,10,309,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,6,0.0769231,0.0769231,"OssPPNet2001_10_11996.net","PP",309,2.333,5.444,0.5,0.25,0.402778,0.162230117284,1.42857,2,6,36,10,0.466667,0.666667
11996,"OssMMNet2001_11_11996.net","MM",2001,11,606,0.923,0.852,0,0,0.0840237,0.00705998216169,2,1,13,169,7,0.0769231,0.0769231,"OssPPNet2001_11_11996.net","PP",606,2,4,0.2,0.04,0.417778,0.174538457284,1.6,2,5,25,11,0.5,0.6
11996,"OssMMNet2001_12_11996.net","MM",2001,12,564,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,8,0.106061,0.151515,"OssPPNet2001_12_11996.net","PP",564,2.8,7.84,0.6,0.36,0.786667,0.618844968889,1.57143,2,5,25,12,0.7,1
11996,"OssMMNet2002_1_11996.net","MM",2002,1,477,1,1,0,0,0.0925926,0.00857338957476,2,1,12,144,9,0.0909091,0.0909091,"OssPPNet2002_1_11996.net","PP",477,2,4,0.2,0.04,0.417778,0.174538457284,1.6,2,5,25,1,0.5,0.6
11996,"OssMMNet2002_2_11996.net","MM",2002,2,109,1,1,0,0,0.0925926,0.00857338957476,2,1,12,144,10,0.0909091,0.0909091,"OssPPNet2002_2_11996.net","PP",109,2.333,5.444,1.66667,2.7777888889,0.628668,0.395223454224,1.42857,3,6,36,2,0.466667,1
11996,"OssMMNet2002_3_11996.net","MM",2002,3,1524,1.231,1.515,0.538462,0.289941325444,0.0977545,0.00955594227025,2,2,13,169,11,0.102564,0.192308,"OssPPNet2002_3_11996.net","PP",1524,3.333,11.111,0.833333,0.694443888889,0.771825,0.595713830625,1.5,2,6,36,3,0.666667,1
11996,"OssMMNet2002_4_11996.net","MM",2002,4,55,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,12,0.106061,0.151515,"OssPPNet2002_4_11996.net","PP",55,3,9,1.16667,1.3611188889,0.71164,0.5064314896,1.44444,3,6,36,4,0.6,1
11996,"OssMMNet2002_5_11996.net","MM",2002,5,310,1.167,1.361,0.25,0.0625,0.0999999,0.00999998000001,2,2,12,144,13,0.106061,0.151515,"OssPPNet2002_5_11996.net","PP",310,4,16,1.14286,1.3061289796,0.754082,0.568639662724,1.28571,3,7,49,5,0.666667,1
11996,"OssMMNet2002_6_11996.net","MM",2002,6,3069,1.538,2.367,0,0,0.0900723,0.00811301922729,2.1,1,13,169,14,0.128205,0.128205,"OssPPNet2002_6_11996.net","PP",3069,3.714,13.796,1.28571,1.6530502041,0.730983,0.534336146289,1.46154,3,7,49,6,0.619048,1
11996,"OssMMNet2002_7_11996.net","MM",2002,7,317,1.538,2.367,0,0,0.0900723,0.00811301922729,2.1,1,13,169,15,0.128205,0.128205,"OssPPNet2002_7_11996.net","PP",317,3.429,11.755,0.428571,0.183673102041,0.41821,0.1748996041,1.5,2,7,49,7,0.571429,0.714286
11996,"OssMMNet2002_8_11996.net","MM",2002,8,87,1.833,3.361,0.333333,0.111110888889,0.111897,0.012520938609,2.18182,2,12,144,16,0.166667,0.227273,"OssPPNet2002_8_11996.net","PP",87,4.333,18.778,0.333333,0.111110888889,0.896825,0.804295080625,1.69231,2,6,36,8,0.866667,1
11996,"OssMMNet2002_9_11996.net","MM",2002,9,301,1.846,3.408,0.769231,0.591716331361,0.109936,0.012085924096,2.08333,3,13,169,17,0.153846,0.269231,"OssPPNet2002_9_11996.net","PP",301,4,16,0.5,0.25,0.854167,0.729601263889,1.66667,2,6,36,9,0.8,1
11996,"OssMMNet2002_10_11996.net","MM",2002,10,141,1.692,2.864,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,18,0.141026,0.192308,"OssPPNet2002_10_11996.net","PP",141,4,16,0.5,0.25,0.854167,0.729601263889,1.58333,2,6,36,10,0.8,1
11996,"OssMMNet2002_11_11996.net","MM",2002,11,81,1.692,2.864,0.307692,0.094674366864,0.0983313,0.00966904455969,2.09091,2,13,169,19,0.141026,0.192308,"OssPPNet2002_11_11996.net","PP",81,4,16,0.5,0.25,0.854167,0.729601263889,1.58333,2,6,36,11,0.8,1
11996,"OssMMNet2002_12_11996.net","MM",2002,12,165,2,4,0.615385,0.378698698225,0.110405,0.012189264025,2.07692,2,13,169,20,0.166667,0.269231,"OssPPNet2002_12_11996.net","PP",165,4,16,0.5,0.25,0.854167,0.729601263889,1.66667,2,6,36,12,0.8,1
11996,"OssMMNet2003_1_11996.net","MM",2003,1,427,2.769,7.669,1.38462,1.9171725444,0.153605,0.023594496025,2.11111,2,13,169,21,0.230769,0.461538,"OssPPNet2003_1_11996.net","PP",427,6,36,0,0,1,1,1.57143,1,7,49,1,1,1
11996,"OssMMNet2003_2_11996.net","MM",2003,2,87,2.923,8.544,1.46154,2.1360991716,0.15323,0.0234794329,2.15789,3,13,169,22,0.24359,0.461538,"OssPPNet2003_2_11996.net","PP",87,4.857,23.592,0.571429,0.326531102041,0.861224,0.741706778176,1.70588,2,7,49,2,0.809524,1
11996,"OssMMNet2003_3_11996.net","MM",2003,3,141,2.615,6.84,2.61538,6.8402125444,0.186761,0.034879671121,2.23529,3,13,169,23,0.217949,0.576923,"OssPPNet2003_3_11996.net","PP",141,5.143,26.449,0.428571,0.183673102041,0.891156,0.794159016336,1.83333,2,7,49,3,0.857143,1
11996,"OssMMNet2003_4_11996.net","MM",2003,4,90,2,4,0.75,0.5625,0.128354,0.016474749316,2.33333,2,12,144,24,0.181818,0.318182,"OssPPNet2003_4_11996.net","PP",90,5,25,0,0,1,1,1.8,1,6,36,4,1,1
11996,"OssMMNet2003_5_11996.net","MM",2003,5,113,2.167,4.694,0.166667,0.027777888889,0.112489,0.012653775121,2.38462,2,12,144,25,0.19697,0.227273,"OssPPNet2003_5_11996.net","PP",113,4.286,18.367,0,0,0.44898,0.2015830404,1.86667,1,7,49,5,0.714286,0.714286
11996,"OssMMNet2003_6_11996.net","MM",2003,6,148,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,26,0.2,0.272727,"OssPPNet2003_6_11996.net","PP",148,4.25,18.062,0.5,0.25,0.422569,0.178564559761,1.64706,2,8,64,6,0.607143,0.75
11996,"OssMMNet2003_7_11996.net","MM",2003,7,132,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,27,0.2,0.272727,"OssPPNet2003_7_11996.net","PP",132,4.286,18.367,0,0,0.44898,0.2015830404,1.73333,1,7,49,7,0.714286,0.714286
11996,"OssMMNet2003_8_11996.net","MM",2003,8,103,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,28,0.2,0.272727,"OssPPNet2003_8_11996.net","PP",103,4.286,18.367,0,0,0.44898,0.2015830404,1.73333,1,7,49,8,0.714286,0.714286
11996,"OssMMNet2003_9_11996.net","MM",2003,9,122,2,4,0.363636,0.132231140496,0.130291,0.016975744681,2.36364,2,11,121,29,0.2,0.272727,"OssPPNet2003_9_11996.net","PP",122,4.286,18.367,0,0,0.44898,0.2015830404,1.73333,1,7,49,9,0.714286,0.714286
